Season,Team,Lg,Salary
1998-99,San Antonio Spurs,NBA,"$287,500"
1999-00,Washington Wizards,NBA,"$460,000"
2000-01,Washington Wizards,NBA,"$489,500"
Career,(may be incomplete),,"$1,237,000"
