Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1962-63,22,CHZ,NBA,SF,57,2294,20.8,0.578,0.509,NA,NA,NA,NA,NA,8.6,0.5,9.2,0.192
1963-64,23,BAL,NBA,SF,80,2816,19.6,0.564,0.481,NA,NA,NA,NA,NA,9.5,1.9,11.3,0.193
1964-65,24,DET,NBA,SG,80,2698,17.7,0.543,0.368,NA,NA,NA,10.7,NA,7.7,2.6,10.3,0.183
1967-68,27,DET,NBA,SF,78,1936,16.2,0.549,0.39,NA,NA,NA,7.9,NA,4.4,1.5,5.8,0.144
1968-69,28,DET,NBA,SF,75,1456,14.1,0.556,0.347,NA,NA,NA,8.7,NA,3.3,0.5,3.8,0.125
1969-70,29,DET,NBA,SF,75,1754,15.5,0.567,0.371,NA,NA,NA,8.6,NA,4,0.8,4.8,0.13
1970-71,30,DET,NBA,SF,65,1855,14.4,0.582,0.371,NA,NA,8.8,8.6,NA,4.5,1.4,5.9,0.153
1971-72,31,DET,NBA,SF,79,2062,10.9,0.563,0.348,NA,NA,7.8,6.1,NA,3.6,0.3,3.9,0.09
1972-73,32,POR,NBA,SF,63,970,13.1,0.508,0.284,NA,NA,9.5,14.3,NA,1.1,0.3,1.4,0.069
Career,NA,,NBA,,652,17841,16.3,0.559,0.405,NA,NA,8.5,9,NA,46.6,9.7,56.3,0.152
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,DET,NBA,,452,11761,15,0.557,0.368,NA,NA,8.3,8.5,NA,27.5,7,34.4,0.141
2 seasons,NA,"CHZ,BAL",NBA,,137,5110,20.1,0.57,0.494,NA,NA,NA,NA,NA,18.1,2.4,20.5,0.193
1 season,NA,POR,NBA,,63,970,13.1,0.508,0.284,NA,NA,9.5,14.3,NA,1.1,0.3,1.4,0.069
