Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1967-68,27,DET,NBA,SF,6,NA,154,4.9,13.1,0.375,3.3,4.4,0.737,6.8,2.1,4.4,13.1
Career,NA,,NBA,,6,NA,154,4.9,13.1,0.375,3.3,4.4,0.737,6.8,2.1,4.4,13.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DET,NBA,,6,NA,154,4.9,13.1,0.375,3.3,4.4,0.737,6.8,2.1,4.4,13.1
