Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1962-63,22,CHZ,NBA,SF,57,NA,2294,525,1026,0.512,402,522,0.77,458,175,188,1452
1963-64,23,BAL,NBA,SF,80,NA,2816,604,1217,0.496,454,585,0.776,667,157,321,1662
1964-65,24,DET,NBA,SG,80,NA,2698,568,1153,0.493,320,424,0.755,479,198,253,1456
1967-68,27,DET,NBA,SF,78,NA,1936,394,797,0.494,237,311,0.762,483,114,247,1025
1968-69,28,DET,NBA,SF,75,NA,1456,264,513,0.515,130,178,0.73,323,93,230,658
1969-70,29,DET,NBA,SF,75,NA,1754,342,650,0.526,174,241,0.722,369,106,213,858
1970-71,30,DET,NBA,SF,65,NA,1855,304,568,0.535,161,211,0.763,339,113,189,769
1971-72,31,DET,NBA,SF,79,NA,2062,295,574,0.514,156,200,0.78,338,92,289,746
1972-73,32,POR,NBA,SF,63,NA,970,161,338,0.476,64,96,0.667,190,103,125,386
Career,NA,,NBA,,652,NA,17841,3457,6836,0.506,2098,2768,0.758,3646,1151,2055,9012
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,DET,NBA,,452,NA,11761,2167,4255,0.509,1178,1565,0.753,2331,716,1421,5512
2 seasons,NA,"CHZ,BAL",NBA,,137,NA,5110,1129,2243,0.503,856,1107,0.773,1125,332,509,3114
1 season,NA,POR,NBA,,63,NA,970,161,338,0.476,64,96,0.667,190,103,125,386
