Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,21,TOR,NBA,PF,65,17,24.6,3.3,5.7,0.576,0,0,NA,3.3,5.7,0.576,0.576,1.1,2,0.555,2.6,4.5,7.1,0.6,0.6,1,0.7,2.8,7.7
2011-12,22,TOR,NBA,PF,66,9,23.2,2.6,5.1,0.513,0,0,0,2.6,5.1,0.515,0.513,1.1,1.6,0.67,2,4.6,6.6,0.9,0.6,1,1,2.4,6.3
2012-13,23,TOT,NBA,C-PF,81,28,20.1,3.2,6,0.539,0,0,NA,3.2,6,0.539,0.539,1.3,2.1,0.617,1.9,3.8,5.7,0.8,0.5,1,0.8,2.4,7.7
2012-13,23,TOR,NBA,C,45,24,24.2,4.1,7.5,0.549,0,0,NA,4.1,7.5,0.549,0.549,1.5,2.3,0.647,2.1,4.6,6.7,1.2,0.6,0.8,1,2.5,9.7
2012-13,23,MEM,NBA,PF,36,4,15.1,2.1,4,0.517,0,0,NA,2.1,4,0.517,0.517,1,1.8,0.569,1.6,2.9,4.4,0.2,0.4,1.3,0.5,2.2,5.1
2013-14,24,MEM,NBA,PF,63,4,15.2,2.5,4.6,0.534,0,0,NA,2.5,4.6,0.534,0.534,0.7,1.4,0.528,1.5,2.7,4.1,0.4,0.3,0.7,0.6,1.8,5.7
2014-15,25,LAL,NBA,PF,79,24,23.3,3.6,5.9,0.601,0,0,NA,3.6,5.9,0.601,0.601,1.2,2.4,0.487,2.9,4.7,7.6,1.2,0.6,1.2,0.7,2.6,8.3
2015-16,26,POR,NBA,PF,81,0,20.8,2.5,4.2,0.611,0,0,NA,2.5,4.2,0.611,0.611,1.4,2.5,0.559,2.8,4.6,7.4,1.1,0.7,0.9,0.8,2.5,6.5
2016-17,27,POR,NBA,PF,46,12,17.2,1.6,3.1,0.528,0,0,NA,1.6,3.1,0.528,0.528,1.1,1.8,0.617,2.1,3.2,5.3,0.6,0.3,0.5,0.8,3,4.3
2017-18,28,POR,NBA,C,78,0,18.9,2.2,3.7,0.582,0,0,0,2.2,3.7,0.584,0.582,0.9,1.4,0.667,2.3,5,7.4,0.5,0.4,0.7,0.8,2.4,5.3
2018-19,29,BRK,NBA,C,81,1,17.9,2.3,3.7,0.616,0,0,0,2.3,3.7,0.62,0.616,1.2,2,0.617,2.7,5.9,8.6,0.8,0.4,0.4,0.8,2.8,5.8
2019-20,30,UTA,NBA,C,25,0,10.7,0.6,1.4,0.412,0,0,NA,0.6,1.4,0.412,0.412,0.2,0.4,0.455,1.2,2.6,3.8,0.3,0.4,0.4,0.5,2.2,1.3
Career,NA,,NBA,,665,95,19.9,2.6,4.6,0.568,0,0,0,2.6,4.6,0.568,0.568,1.1,1.9,0.583,2.3,4.4,6.7,0.8,0.5,0.8,0.8,2.5,6.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,POR,NBA,,205,12,19.2,2.2,3.8,0.585,0,0,0,2.2,3.8,0.586,0.585,1.2,1.9,0.601,2.5,4.5,6.9,0.8,0.5,0.7,0.8,2.6,5.6
3 seasons,NA,TOR,NBA,,176,50,24,3.3,5.9,0.547,0,0,0,3.3,5.9,0.548,0.547,1.2,1.9,0.619,2.3,4.6,6.8,0.9,0.6,1,0.9,2.6,7.7
2 seasons,NA,MEM,NBA,,99,8,15.2,2.3,4.4,0.529,0,0,NA,2.3,4.4,0.529,0.529,0.8,1.6,0.545,1.5,2.7,4.2,0.4,0.3,0.9,0.6,2,5.5
1 season,NA,BRK,NBA,,81,1,17.9,2.3,3.7,0.616,0,0,0,2.3,3.7,0.62,0.616,1.2,2,0.617,2.7,5.9,8.6,0.8,0.4,0.4,0.8,2.8,5.8
1 season,NA,LAL,NBA,,79,24,23.3,3.6,5.9,0.601,0,0,NA,3.6,5.9,0.601,0.601,1.2,2.4,0.487,2.9,4.7,7.6,1.2,0.6,1.2,0.7,2.6,8.3
1 season,NA,UTA,NBA,,25,0,10.7,0.6,1.4,0.412,0,0,NA,0.6,1.4,0.412,0.412,0.2,0.4,0.455,1.2,2.6,3.8,0.3,0.4,0.4,0.5,2.2,1.3
