,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,23,MEM,NBA,PF,8,48,,,,39%,62%,-30.5,-33.8,0,1,1,1,2,0,0,0,3
2013-14,24,MEM,NBA,PF,7,25,,,,82%,18%,+6.9,+13.2,1,1,0,0,1,0,0,1,2
2015-16,26,POR,NBA,PF,11,205,,,,13%,87%,+0.5,+4.0,1,5,15,4,9,0,31,1,6
2017-18,28,POR,NBA,C,4,71,,,,67%,33%,-0.8,+13.5,1,1,3,2,1,0,0,0,3
2018-19,29,BRK,NBA,C,3,41,,,,,100%,+25.6,+42.4,0,0,7,0,0,0,5,0,2
Career,,,NBA,,33,390,,,,29%,71%,-0.5,+5.7,3,8,26,7,13,0,36,2,16
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MEM,NBA,,15,73,,,,53%,47%,-17.7,-17.7,1,2,1,1,3,0,0,1,5
2 seasons,,POR,NBA,,15,276,,,,27%,73%,+0.2,+6.4,2,6,18,6,10,0,31,1,9
1 season,,BRK,NBA,,3,41,,,,,100%,+25.6,+42.4,0,0,7,0,0,0,5,0,2
