Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1974-75,31,WSB,NBA,SG,13,NA,75,9.1,17.1,0.536,3,4.9,0.625,3,1.2,4.3,2.4,1.2,0.6,10.4,21.3,NA,NA,100
1975-76,32,WSB,NBA,SG,5,NA,40,12.4,26.1,0.476,2.5,6.2,0.4,1.2,5,6.2,2.5,0,0,7.5,27.4,NA,NA,99
Career,NA,,NBA,,18,NA,115,10.2,20.1,0.469,2.9,5.3,0.737,2.5,2.5,4.9,2.5,0.8,0.4,9.4,23.3,NA,NA,100
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,WSB,NBA,,18,NA,115,10.2,20.1,0.51,2.9,5.3,0.538,2.5,2.5,4.9,2.5,0.8,0.4,9.4,23.3,NA,NA,100
2 seasons,NA,CHI,NBA,,0,NA,0,NA,NA,0.448,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
