,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1967-68,24,CHI,NBA,,5,13,2,3,,,5,4,,,2,12
1969-70,26,CHI,NBA,,12,20,10,10,,,5,13,,,5,29
1974-75,31,WSB,NBA,,5,9,2,2,,,2,2,,,,11
1975-76,32,WSB,NBA,,10,14,2,3,1,4,4,2,0,3,3,22
Career,,,,,12,20,10,10,,,5,13,,,,29
2 Seasons,,WSB,NBA,,10,14,2,3,,,4,2,,,,22
2 Seasons,,CHI,NBA,,12,20,10,10,,,5,13,,,5,29
