Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1967-68,24,CHI,NBA,PG,76,1477,13.1,0.459,0.311,NA,NA,NA,16.1,NA,NA,NA,0.1,1.4,1.6,0.051,NA,NA,NA,NA,NA
1968-69,25,CHI,NBA,PG,79,2874,14.4,0.473,0.283,NA,NA,NA,16.1,NA,NA,NA,1.9,3.4,5.3,0.088,NA,NA,NA,NA,NA
1969-70,26,CHI,NBA,SG,82,3214,16.5,0.499,0.285,NA,NA,NA,27.8,NA,NA,NA,2.8,3.4,6.1,0.092,NA,NA,NA,NA,NA
1970-71,27,PHO,NBA,PG,82,2764,15.9,0.498,0.338,NA,NA,5.4,20.3,NA,NA,NA,3.2,3.2,6.4,0.111,NA,NA,NA,NA,NA
1971-72,28,PHO,NBA,PG,79,2453,15.4,0.53,0.245,NA,NA,5.3,16.9,NA,NA,NA,4.3,2.6,6.8,0.133,NA,NA,NA,NA,NA
1972-73,29,PHO,NBA,SG,77,1581,15,0.505,0.213,NA,NA,5.3,18.3,NA,NA,NA,2.1,0.8,2.9,0.089,NA,NA,NA,NA,NA
1973-74,30,PHO,NBA,SG,81,1822,16,0.51,0.256,4.4,7.9,6.2,20.3,1.9,0.4,NA,2.7,0.7,3.4,0.09,NA,0.9,-0.7,0.2,1
1974-75,31,WSB,NBA,SG,70,702,11.8,0.445,0.217,4.1,7.3,5.7,15.3,1.5,0.5,NA,0,0.9,1,0.065,NA,-2,0,-2,0
1975-76,32,WSB,NBA,SG,55,737,15.5,0.588,0.242,1.7,5.7,3.8,15.1,1.4,0.6,NA,1.6,0.7,2.3,0.148,NA,0.5,0.3,0.8,0.5
Career,NA,,NBA,,681,17624,15.2,0.498,0.276,3.7,7.3,5.4,19.6,1.7,0.5,NA,18.7,17.1,35.8,0.097,NA,0.2,-0.3,-0.1,1.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,PHO,NBA,,319,8620,15.6,0.511,0.272,4.4,7.9,5.5,19,1.9,0.4,NA,12.3,7.3,19.6,0.109,NA,0.9,-0.7,0.2,1
3 seasons,NA,CHI,NBA,,237,7565,15.1,0.481,0.289,NA,NA,NA,21,NA,NA,NA,4.8,8.2,13,0.082,NA,NA,NA,NA,NA
2 seasons,NA,WSB,NBA,,125,1439,13.7,0.514,0.229,2.9,6.5,4.7,15.2,1.5,0.5,NA,1.6,1.6,3.2,0.108,NA,-0.7,0.2,-0.6,0.5
