,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,30,NYA,ABA,,12,,0,,,,8,8,,,,,,,,,31
1970-71,31,KEN,ABA,,9,,0,,,,7,8,,,,,,,,,25
1971-72,32,KEN,ABA,,11,16,0,0,11,16,3,4,,,4,2,,,1,6,25
1972-73,33,KEN,ABA,,10,,0,,,,4,4,,,,,,,,,24
1973-74,34,KEN,ABA,,5,,0,,,,2,2,,,,,,,,,12
Career,,,,,12,,0,,,,8,8,,,,,,,,,31
4 Seasons,,KEN,ABA,,11,,0,,,,7,8,,,,,,,,,25
1 Season,,NYA,ABA,,12,,0,,,,8,8,,,,,,,,,31
