Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,30,NYA,ABA,SF,7,NA,222,39,78,0.5,0,6,0,39,72,0.542,0.5,23,28,0.821,NA,NA,53,21,NA,NA,NA,NA,101
1970-71,31,KEN,ABA,SF,19,NA,385,70,155,0.452,0,6,0,70,149,0.47,0.452,34,49,0.694,34,63,97,52,NA,NA,26,67,174
1971-72,32,KEN,ABA,SF,6,NA,99,16,39,0.41,0,0,NA,16,39,0.41,0.41,7,8,0.875,NA,NA,12,3,NA,NA,2,21,39
1972-73,33,KEN,ABA,SF,19,NA,639,92,207,0.444,0,4,0,92,203,0.453,0.444,27,31,0.871,19,74,93,79,NA,NA,38,67,211
1973-74,34,KEN,ABA,SF,8,NA,90,14,35,0.4,0,2,0,14,33,0.424,0.4,2,2,1,3,6,9,7,4,3,5,17,30
Career,NA,,ABA,,59,NA,1435,231,514,0.449,0,18,0,231,496,0.466,0.449,93,118,0.788,56,143,264,162,4,3,71,172,555
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,KEN,ABA,,52,NA,1213,192,436,0.44,0,12,0,192,424,0.453,0.44,70,90,0.778,56,143,211,141,4,3,71,172,454
1 season,NA,NYA,ABA,,7,NA,222,39,78,0.5,0,6,0,39,72,0.542,0.5,23,28,0.821,NA,NA,53,21,NA,NA,NA,NA,101
