Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,22,VIR,ABA,PG,80,NA,1357,3.7,8.1,0.461,0.1,0.2,0.222,3.7,7.9,0.468,4.7,5.6,0.84,1.2,3,4.2,4.9,NA,NA,3.2,5.4,12.3
1973-74,23,VIR,ABA,PG,57,NA,1413,4.2,8.7,0.475,0.1,0.4,0.2,4.1,8.4,0.488,4.3,5.5,0.785,1.3,3.3,4.6,4.3,1.5,0.2,3,4.4,12.7
1974-75,24,VIR,ABA,PG,76,NA,2679,4.8,8.8,0.546,0,0.1,0.167,4.8,8.7,0.55,4.3,5.2,0.826,1.3,2.1,3.3,5.4,1.8,0.1,3.6,3.2,13.9
1975-76,25,VIR,ABA,PG,43,NA,871,4.1,8.9,0.463,0.1,0.7,0.188,4,8.3,0.485,4.7,5.7,0.813,1.2,2.5,3.7,5.2,2.6,0.1,3.8,4.4,13.1
1976-77,26,POR,NBA,PG,74,NA,1937,4.9,8,0.612,NA,NA,NA,4.9,8,0.612,4.4,5.3,0.842,1.4,2.4,3.8,4.6,2.4,0.3,NA,4.2,14.2
1977-78,27,POR,NBA,PG,75,NA,1820,4.8,8.1,0.592,NA,NA,NA,4.8,8.1,0.592,3.6,4.6,0.782,0.7,1.9,2.7,4.8,2.1,0.1,3.1,3.7,13.2
1978-79,28,POR,NBA,PG,64,NA,1570,4.7,8.7,0.533,NA,NA,NA,4.7,8.7,0.533,6,6.9,0.873,0.9,1.8,2.7,4,1.9,0.1,2.9,4.2,15.3
1979-80,29,POR,NBA,PG,67,NA,1594,4.1,8.9,0.464,0.1,0.2,0.571,4,8.7,0.463,4.4,5.7,0.782,1.2,2.3,3.5,6.2,1.7,0,3,3.4,12.8
Career,NA,,TOT,,536,NA,13241,4.5,8.5,0.527,0.1,0.2,0.245,4.5,8.4,0.532,4.5,5.5,0.821,1.1,2.4,3.5,5,2,0.1,3.2,4,13.5
,NA,,NBA,,280,NA,6921,4.6,8.4,0.552,0.1,0.2,0.571,4.6,8.4,0.552,4.6,5.6,0.823,1.1,2.1,3.2,4.9,2.1,0.1,3,3.9,13.9
,NA,,ABA,,256,NA,6320,4.3,8.7,0.501,0.1,0.3,0.196,4.3,8.4,0.511,4.4,5.4,0.818,1.2,2.6,3.8,5,1.8,0.2,3.4,4.1,13.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,POR,NBA,,280,NA,6921,4.6,8.4,0.552,0.1,0.2,0.571,4.6,8.4,0.552,4.6,5.6,0.823,1.1,2.1,3.2,4.9,2.1,0.1,3,3.9,13.9
4 seasons,NA,VIR,ABA,,256,NA,6320,4.3,8.7,0.501,0.1,0.3,0.196,4.3,8.4,0.511,4.4,5.4,0.818,1.2,2.6,3.8,5,1.8,0.2,3.4,4.1,13.2
