Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1972-73,22,VIR,ABA,PG,2,29,16,0.622,0,0.857,NA,NA,1.9,15.1,NA,NA,9.4,15,NA,0.1,0,0.1,0.117,NA,NA,NA,NA,NA
1973-74,23,VIR,ABA,PG,5,83,9.5,0.53,0.059,0.882,7.9,9.3,8.5,7.8,1.7,0,20.3,13.6,NA,0.1,0,0.1,0.037,NA,-3.3,0.7,-2.5,0
1976-77,26,POR,NBA,PG,14,354,14.3,0.643,NA,0.634,1.2,5.8,3.6,14.5,2,0.3,NA,NA,NA,0.7,0.4,1.1,0.147,NA,1.3,-0.4,0.9,0.3
1977-78,27,POR,NBA,PG,6,108,11.1,0.617,NA,0.609,1.1,2.9,2,14.1,3.2,0,25.5,15.6,NA,0.1,0.1,0.2,0.093,NA,-1.9,1.6,-0.3,0
1978-79,28,POR,NBA,PG,3,77,11.6,0.648,NA,0.857,5.4,4.4,4.9,17.8,3.1,0,31.8,15.2,NA,0.1,0.1,0.2,0.101,NA,-1.9,0.1,-1.8,0
1979-80,29,POR,NBA,PG,2,20,2.7,0.25,0,0,5.5,17.6,11.4,12.6,5.1,0,42.9,15,NA,-0.1,0,-0.1,-0.159,NA,-8.3,3.1,-5.2,0
Career,NA,,TOT,,32,671,12.6,0.618,0.006,0.671,2.7,6,4.3,14,2.4,0.2,25.3,14.9,NA,0.9,0.7,1.5,0.109,NA,-0.5,0.3,-0.2,0.3
,NA,,NBA,,25,559,12.9,0.63,0,0.634,1.9,5.5,3.8,14.8,2.5,0.2,29.6,15.4,NA,0.7,0.7,1.4,0.119,NA,-0.1,0.2,0.1,0.3
,NA,,ABA,,7,112,11.2,0.557,0.042,0.875,7.9,9.3,6.8,9.7,1.7,0,17.4,13.9,NA,0.1,0,0.1,0.057,NA,-3.3,0.7,-2.5,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,POR,NBA,,25,559,12.9,0.63,0,0.634,1.9,5.5,3.8,14.8,2.5,0.2,29.6,15.4,NA,0.7,0.7,1.4,0.119,NA,-0.1,0.2,0.1,0.3
2 seasons,NA,VIR,ABA,,7,112,11.2,0.557,0.042,0.875,7.9,9.3,6.8,9.7,1.7,0,17.4,13.9,NA,0.1,0,0.1,0.057,NA,-3.3,0.7,-2.5,0
