,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,22,TOR,NBA,PF,29,342,,,,88%,12%,+13.9,+16.9,4,5,22,6,14,0,29,2,5
2013-14,23,TOT,NBA,SF,63,847,,16%,77%,7%,,-6.7,-7.7,10,7,70,8,24,2,64,5,10
2013-14,23,TOR,NBA,SF,7,61,,,52%,48%,,-14.8,-18.8,0,1,3,1,3,0,11,0,0
2013-14,23,SAC,NBA,SF,56,786,,17%,79%,3%,,-6.0,-3.6,10,6,67,7,21,2,53,5,10
2014-15,24,NYK,NBA,PF,68,1287,,,13%,81%,7%,-8.4,+2.7,25,22,75,9,40,7,158,10,10
2015-16,25,SAC,NBA,PF,59,876,,,,92%,8%,-7.1,-5.5,5,9,51,5,27,5,62,9,6
2016-17,26,TOT,NBA,PF,38,558,,,2%,81%,17%,-3.7,+1.2,5,7,25,6,24,5,42,7,8
2016-17,26,DAL,NBA,PF,6,48,,,25%,75%,,-29.0,-26.0,2,0,1,0,2,1,0,1,0
2016-17,26,BRK,NBA,PF,32,510,,,,82%,18%,-1.6,+5.5,3,7,24,6,22,4,42,6,8
2017-18,27,BRK,NBA,PF,70,1359,,,,59%,42%,-2.8,+1.8,21,13,63,15,20,9,145,1,13
2018-19,28,PHO,NBA,PF,10,123,,,,33%,67%,+1.5,+10.8,1,1,12,1,2,6,21,0,0
Career,,,NBA,,337,5392,,3%,15%,65%,17%,-4.4,+0.4,71,64,318,50,151,34,521,34,52
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAC,NBA,,115,1662,,8%,38%,50%,4%,-6.6,-4.6,15,15,118,12,48,7,115,14,16
2 seasons,,BRK,NBA,,102,1869,,,,65%,35%,-2.4,+2.8,24,20,87,21,42,13,187,7,21
1 season,,NYK,NBA,,68,1287,,,13%,81%,7%,-8.4,+2.7,25,22,75,9,40,7,158,10,10
2 seasons,,TOR,NBA,,36,403,,,8%,82%,10%,+9.6,+11.5,4,6,25,7,17,0,40,2,5
1 season,,PHO,NBA,,10,123,,,,33%,67%,+1.5,+10.8,1,1,12,1,2,6,21,0,0
1 season,,DAL,NBA,,6,48,,,25%,75%,,-29.0,-26.0,2,0,1,0,2,1,0,1,0
