,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,23,VIR,ABA,,2,,2,,,,3,3,,,,,,,,,6
1973-74,24,SDA,ABA,,7,,4,,,,4,6,,,,,,,,,17
1974-75,25,MMS,ABA,,9,,4,,,,5,6,,,,,,,,,25
Career,,,,,9,,4,,,,5,6,,,,,,,,,25
1 Season,,SDA,ABA,,7,,4,,,,4,6,,,,,,,,,17
1 Season,,MMS,ABA,,9,,4,,,,5,6,,,,,,,,,25
1 Season,,VIR,ABA,,2,,2,,,,3,3,,,,,,,,,6
