Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1968-69,22,NOB,ABA,SG,77,NA,1315,207,528,0.392,50,162,0.309,157,366,0.429,0.439,112,133,0.842,26,89,115,171,NA,113,130,576
1969-70,23,NOB,ABA,SG,83,NA,1728,298,800,0.373,87,300,0.29,211,500,0.422,0.427,135,161,0.839,10,109,119,134,NA,103,193,818
1970-71,24,UTS,ABA,SG,71,NA,1414,271,646,0.42,32,125,0.256,239,521,0.459,0.444,153,168,0.911,24,107,131,186,NA,107,142,727
1971-72,25,UTS,ABA,SG,14,NA,97,14,36,0.389,3,9,0.333,11,27,0.407,0.431,6,7,0.857,4,6,10,13,NA,12,18,37
Career,NA,,ABA,,245,NA,4554,790,2010,0.393,172,596,0.289,618,1414,0.437,0.436,406,469,0.866,64,311,375,504,NA,335,483,2158
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NOB,ABA,,160,NA,3043,505,1328,0.38,137,462,0.297,368,866,0.425,0.432,247,294,0.84,36,198,234,305,NA,216,323,1394
2 seasons,NA,UTS,ABA,,85,NA,1511,285,682,0.418,35,134,0.261,250,548,0.456,0.444,159,175,0.909,28,113,141,199,NA,119,160,764
