Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1968-69,22,NOB,ABA,SG,11,NA,237,30,107,0.28,14,53,0.264,16,54,0.296,0.346,26,29,0.897,NA,NA,29,17,NA,14,26,100
1970-71,24,UTS,ABA,SG,10,NA,77,19,33,0.576,2,8,0.25,17,25,0.68,0.606,8,9,0.889,2,9,11,6,NA,9,8,48
Career,NA,,ABA,,21,NA,314,49,140,0.35,16,61,0.262,33,79,0.418,0.407,34,38,0.895,2,9,40,23,NA,23,34,148
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NOB,ABA,,11,NA,237,30,107,0.28,14,53,0.264,16,54,0.296,0.346,26,29,0.897,NA,NA,29,17,NA,14,26,100
1 season,NA,UTS,ABA,,10,NA,77,19,33,0.576,2,8,0.25,17,25,0.68,0.606,8,9,0.889,2,9,11,6,NA,9,8,48
