Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1968-69,22,NOB,ABA,SG,77,NA,1315,5.7,14.5,0.392,1.4,4.4,0.309,4.3,10,0.429,3.1,3.6,0.842,0.7,2.4,3.1,4.7,NA,3.1,3.6,15.8
1969-70,23,NOB,ABA,SG,83,NA,1728,6.2,16.7,0.373,1.8,6.2,0.29,4.4,10.4,0.422,2.8,3.4,0.839,0.2,2.3,2.5,2.8,NA,2.1,4,17
1970-71,24,UTS,ABA,SG,71,NA,1414,6.9,16.4,0.42,0.8,3.2,0.256,6.1,13.3,0.459,3.9,4.3,0.911,0.6,2.7,3.3,4.7,NA,2.7,3.6,18.5
1971-72,25,UTS,ABA,SG,14,NA,97,5.2,13.4,0.389,1.1,3.3,0.333,4.1,10,0.407,2.2,2.6,0.857,1.5,2.2,3.7,4.8,NA,4.5,6.7,13.7
Career,NA,,ABA,,245,NA,4554,6.2,15.9,0.393,1.4,4.7,0.289,4.9,11.2,0.437,3.2,3.7,0.866,0.5,2.5,3,4,NA,2.6,3.8,17.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NOB,ABA,,160,NA,3043,6,15.7,0.38,1.6,5.5,0.297,4.4,10.2,0.425,2.9,3.5,0.84,0.4,2.3,2.8,3.6,NA,2.6,3.8,16.5
2 seasons,NA,UTS,ABA,,85,NA,1511,6.8,16.2,0.418,0.8,3.2,0.261,6,13.1,0.456,3.8,4.2,0.909,0.7,2.7,3.4,4.7,NA,2.8,3.8,18.2
