Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,22,NOB,ABA,SG,11,237,7.9,0.418,0.495,0.271,NA,NA,5.3,9.2,NA,10.5,20,NA,-0.3,0.2,-0.1,-0.023
1970-71,24,UTS,ABA,SG,10,77,18.5,0.649,0.242,0.273,NA,NA,NA,10.7,NA,19.6,NA,NA,0.4,0.1,0.4,0.257
Career,NA,,ABA,,21,314,10.5,0.472,0.436,0.271,NA,NA,5.3,9.6,NA,12.8,20,NA,0.1,0.2,0.3,0.046
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NOB,ABA,,11,237,7.9,0.418,0.495,0.271,NA,NA,5.3,9.2,NA,10.5,20,NA,-0.3,0.2,-0.1,-0.023
1 season,NA,UTS,ABA,,10,77,18.5,0.649,0.242,0.273,NA,NA,NA,10.7,NA,19.6,NA,NA,0.4,0.1,0.4,0.257
