Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1968-69,22,NOB,ABA,SG,77,NA,17.1,2.7,6.9,0.392,0.6,2.1,0.309,2,4.8,0.429,0.439,1.5,1.7,0.842,0.3,1.2,1.5,2.2,NA,1.5,1.7,7.5
1969-70,23,NOB,ABA,SG,83,NA,20.8,3.6,9.6,0.373,1,3.6,0.29,2.5,6,0.422,0.427,1.6,1.9,0.839,0.1,1.3,1.4,1.6,NA,1.2,2.3,9.9
1970-71,24,UTS,ABA,SG,71,NA,19.9,3.8,9.1,0.42,0.5,1.8,0.256,3.4,7.3,0.459,0.444,2.2,2.4,0.911,0.3,1.5,1.8,2.6,NA,1.5,2,10.2
1971-72,25,UTS,ABA,SG,14,NA,6.9,1,2.6,0.389,0.2,0.6,0.333,0.8,1.9,0.407,0.431,0.4,0.5,0.857,0.3,0.4,0.7,0.9,NA,0.9,1.3,2.6
Career,NA,,ABA,,245,NA,18.6,3.2,8.2,0.393,0.7,2.4,0.289,2.5,5.8,0.437,0.436,1.7,1.9,0.866,0.3,1.3,1.5,2.1,NA,1.4,2,8.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NOB,ABA,,160,NA,19,3.2,8.3,0.38,0.9,2.9,0.297,2.3,5.4,0.425,0.432,1.5,1.8,0.84,0.2,1.2,1.5,1.9,NA,1.4,2,8.7
2 seasons,NA,UTS,ABA,,85,NA,17.8,3.4,8,0.418,0.4,1.6,0.261,2.9,6.4,0.456,0.444,1.9,2.1,0.909,0.3,1.3,1.7,2.3,NA,1.4,1.9,9
