,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,23,HOU,NBA,PG,6,50,.320,12.7,.600,.400,.080,.040,.080,.400,.533,.600,.000,1.000,.500,.000,.125,.000,0,,.300,.000,0,0
2008-09,24,HOU,NBA,PG,13,444,.453,14.7,.624,.288,.088,.100,.147,.376,.472,.531,.267,.529,.440,.422,.120,.000,0,.556,.125,.375,2,0
2012-13,28,HOU,NBA,PG,6,67,.382,12.0,.735,.176,.382,.118,.059,.265,.480,.500,.462,.500,.500,.111,.000,.000,0,.000,.222,.000,0,0
2014-15,30,CHI,NBA,PG,12,132,.344,16.0,.574,.180,.164,.164,.066,.426,.371,.455,.300,.400,.250,.308,.231,.000,0,.500,.038,1.000,1,0
2016-17,32,IND,NBA,PG,1,7,.667,18.3,.333,.000,.333,.000,.000,.667,1.000,,1.000,,,.500,.000,.000,0,.000,.500,.000,0,0
2017-18,33,MIN,NBA,PG,2,3,.667,9.7,.667,.667,.000,.000,.000,.333,1.000,1.000,,,,.000,1.000,.000,0,,.000,,0,0
Career,,,NBA,,40,703,.416,14.5,.622,.264,.139,.108,.111,.378,.467,.538,.341,.500,.424,.330,.140,.000,0,.514,.134,.267,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,HOU,NBA,,25,561,.428,14.1,.638,.284,.131,.096,.127,.362,.479,.538,.333,.545,.448,.337,.100,.000,0,.536,.157,.231,2,0
1 season,,CHI,NBA,,12,132,.344,16.0,.574,.180,.164,.164,.066,.426,.371,.455,.300,.400,.250,.308,.231,.000,0,.500,.038,1.000,1,0
1 season,,MIN,NBA,,2,3,.667,9.7,.667,.667,.000,.000,.000,.333,1.000,1.000,,,,.000,1.000,.000,0,,.000,,0,0
1 season,,IND,NBA,,1,7,.667,18.3,.333,.000,.333,.000,.000,.667,1.000,,1.000,,,.500,.000,.000,0,.000,.500,.000,0,0
