,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,23,HOU,NBA,PG,6,50,100%,,,,,-13.7,-12.3,2,1,4,0,6,1,7,1,3
2008-09,24,HOU,NBA,PG,13,444,100%,,,,,-4.0,-7.7,18,9,8,1,9,1,98,0,13
2012-13,28,HOU,NBA,PG,6,67,100%,,,,,+1.0,+8.6,5,1,3,0,0,0,26,0,5
2014-15,30,CHI,NBA,PG,12,132,100%,,,,,-18.5,-27.6,5,2,6,2,3,1,26,0,5
2016-17,32,IND,NBA,PG,1,7,100%,,,,,-20.3,-17.2,1,0,0,0,0,0,2,0,0
2017-18,33,MIN,NBA,PG,2,3,100%,,,,,0.0,+9.7,0,0,0,0,0,0,0,0,0
Career,,,NBA,,40,703,100%,,,,,-7.1,-10.2,31,13,21,3,18,3,159,1,26
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,HOU,NBA,,25,561,100%,,,,,-4.3,-6.1,25,11,15,1,15,2,131,1,21
1 season,,CHI,NBA,,12,132,100%,,,,,-18.5,-27.6,5,2,6,2,3,1,26,0,5
1 season,,MIN,NBA,,2,3,100%,,,,,0.0,+9.7,0,0,0,0,0,0,0,0,0
1 season,,IND,NBA,,1,7,100%,,,,,-20.3,-17.2,1,0,0,0,0,0,2,0,0
