,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2017-18,20,PHI,NBA,SG,1,2,,,100%,,,+100.0,+97.4,0,0,1,0,0,0,0,0,0
2018-19,21,PHI,NBA,SG,4,36,21%,64%,15%,,,-23.2,-27.6,0,1,3,0,2,0,13,1,2
Career,,,NBA,,5,38,20%,61%,19%,,,-16.7,-21.0,0,1,4,0,2,0,13,1,2
