Season,Team,Lg,Salary
2012-13,New York Knicks,NBA,"$473,604"
2013-14,New York Knicks,NBA,"$1,591,350"
2014-15,Houston Rockets,NBA,"$1,662,961"
2015-16,Los Angeles Clippers,NBA,"$981,348"
2016-17,Houston Rockets,NBA,"$1,050,961"
Career,(may be incomplete),,"$5,760,224"
