,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,35,NYK,NBA,PG,78,1263,76%,24%,,,,+8.0,+5.1,61,14,29,4,8,22,580,3,8
2013-14,36,NYK,NBA,PG,66,1283,78%,22%,,,,+1.6,+3.9,44,9,42,0,5,16,539,0,5
2014-15,37,TOT,NBA,PG,67,1197,77%,24%,,,,-2.9,+0.2,48,12,21,1,5,9,397,0,4
2014-15,37,NYK,NBA,PG,43,795,66%,34%,,,,-6.3,+4.9,35,10,11,1,5,7,235,0,3
2014-15,37,HOU,NBA,PG,24,402,97%,3%,,,,+3.1,-0.5,13,2,10,0,0,2,162,0,1
2015-16,38,LAC,NBA,PG,59,823,98%,2%,,,,-3.4,-9.8,27,18,17,3,2,7,305,1,5
Career,,,NBA,,270,4566,81%,19%,,,,+1.3,+0.8,180,53,109,8,20,54,1821,4,22
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NYK,NBA,,187,3341,74%,26%,,,,+2.1,+4.6,140,33,82,5,18,45,1354,3,16
1 season,,LAC,NBA,,59,823,98%,2%,,,,-3.4,-9.8,27,18,17,3,2,7,305,1,5
1 season,,HOU,NBA,,24,402,97%,3%,,,,+3.1,-0.5,13,2,10,0,0,2,162,0,1
