Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,20,MIN,NBA,SF,3,3,125,24,51,0.471,1,1,1,23,50,0.46,0.48,3,3,1,14,14,28,11,4,3,4,6,52
1997-98,21,MIN,NBA,PF,5,5,194,36,75,0.48,0,0,NA,36,75,0.48,0.48,7,9,0.778,17,31,48,20,4,12,22,17,79
1998-99,22,MIN,NBA,PF,4,4,170,35,79,0.443,0,2,0,35,77,0.455,0.443,17,23,0.739,16,32,48,15,7,8,13,10,87
1999-00,23,MIN,NBA,PF,4,4,171,30,78,0.385,2,3,0.667,28,75,0.373,0.397,13,16,0.813,13,30,43,35,5,3,11,12,75
2000-01,24,MIN,NBA,PF,4,4,165,27,58,0.466,0,3,0,27,55,0.491,0.466,30,36,0.833,10,38,48,17,4,6,6,13,84
2001-02,25,MIN,NBA,PF,3,3,130,24,56,0.429,1,2,0.5,23,54,0.426,0.438,23,32,0.719,16,40,56,15,5,5,12,11,72
2002-03,26,MIN,NBA,PF,6,6,265,71,138,0.514,3,9,0.333,68,129,0.527,0.525,17,28,0.607,11,83,94,31,10,10,18,23,162
2003-04,27,MIN,NBA,PF,18,18,783,168,372,0.452,5,16,0.313,163,356,0.458,0.458,97,125,0.776,39,224,263,92,24,41,75,57,438
2007-08,31,BOS,NBA,PF,26,26,987,217,438,0.495,2,8,0.25,215,430,0.5,0.498,94,116,0.81,72,202,274,87,35,29,55,74,530
2009-10,33,BOS,NBA,PF,23,23,766,149,301,0.495,0,2,0,149,299,0.498,0.495,47,56,0.839,32,138,170,58,26,20,31,74,345
2010-11,34,BOS,NBA,PF,9,9,328,56,127,0.441,0,1,0,56,126,0.444,0.441,22,29,0.759,21,77,98,23,17,9,19,27,134
2011-12,35,BOS,NBA,C,20,20,737,159,320,0.497,1,4,0.25,158,316,0.5,0.498,65,80,0.813,31,175,206,30,23,29,44,59,384
2012-13,36,BOS,NBA,C,6,6,212,30,60,0.5,0,2,0,30,58,0.517,0.5,16,17,0.941,9,73,82,21,5,6,19,23,76
2013-14,37,BRK,NBA,C,12,12,250,33,63,0.524,0,2,0,33,61,0.541,0.524,17,23,0.739,19,57,76,16,9,5,13,25,83
Career,NA,,NBA,,143,143,5283,1059,2216,0.478,15,55,0.273,1044,2161,0.483,0.481,468,593,0.789,320,1214,1534,471,178,186,342,431,2601
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,BOS,NBA,,84,84,3030,611,1246,0.49,3,17,0.176,608,1229,0.495,0.492,244,298,0.819,165,665,830,219,106,93,168,257,1469
8 seasons,NA,MIN,NBA,,47,47,2003,415,907,0.458,12,36,0.333,403,871,0.463,0.464,207,272,0.761,136,492,628,236,63,88,161,149,1049
1 season,NA,BRK,NBA,,12,12,250,33,63,0.524,0,2,0,33,61,0.541,0.524,17,23,0.739,19,57,76,16,9,5,13,25,83
