Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1973-74,22,BUF,NBA,SF,30,112,10.2,0.466,0.386,9.1,13,11.1,3.5,2.7,0.4,NA,-0.1,0.1,0,-0.001,NA,-5.2,-0.3,-5.5,-0.1
Career,NA,,NBA,,30,112,10.2,0.466,0.386,9.1,13,11.1,3.5,2.7,0.4,NA,-0.1,0.1,0,-0.001,NA,-5.2,-0.3,-5.5,-0.1
