Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,22,BUF,NBA,SF,30,NA,112,19,44,0.432,10,17,0.588,10,15,25,3,7,1,31,48
Career,NA,,NBA,,30,NA,112,19,44,0.432,10,17,0.588,10,15,25,3,7,1,31,48
