Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,22,DEN,NBA,C,12,12,387,59,129,0.457,12,31,0.387,47,98,0.48,0.504,36,48,0.75,33,58,91,8,9,17,9,38,166
1999-00,23,DEN,NBA,C,81,80,2435,392,879,0.446,60,183,0.328,332,696,0.477,0.48,162,236,0.686,170,471,641,97,42,180,96,292,1006
2000-01,24,DEN,NBA,C,78,74,2457,387,812,0.477,51,139,0.367,336,673,0.499,0.508,183,262,0.698,173,434,607,107,37,206,97,290,1008
2001-02,25,TOT,NBA,C,78,76,2455,421,920,0.458,104,268,0.388,317,652,0.486,0.514,105,151,0.695,176,403,579,89,55,213,94,281,1051
2001-02,25,DEN,NBA,C,51,51,1668,307,659,0.466,75,173,0.434,232,486,0.477,0.523,70,105,0.667,117,262,379,60,31,153,60,173,759
2001-02,25,DAL,NBA,C,27,25,787,114,261,0.437,29,95,0.305,85,166,0.512,0.492,35,46,0.761,59,141,200,29,24,60,34,108,292
2002-03,26,DAL,NBA,C,69,43,1611,266,514,0.518,47,116,0.405,219,398,0.55,0.563,60,88,0.682,125,205,330,54,35,91,46,264,639
2003-04,27,BOS,NBA,C,17,1,328,57,124,0.46,8,40,0.2,49,84,0.583,0.492,10,13,0.769,30,49,79,24,8,13,11,47,132
2004-05,28,BOS,NBA,PF,80,80,2196,341,688,0.496,82,225,0.364,259,463,0.559,0.555,120,148,0.811,154,399,553,98,42,99,70,262,884
2005-06,29,BOS,NBA,PF,82,63,2033,238,552,0.431,112,286,0.392,126,266,0.474,0.533,51,75,0.68,80,326,406,115,29,72,65,273,639
2006-07,30,POR,NBA,PF,27,9,352,39,102,0.382,2,23,0.087,37,79,0.468,0.392,20,26,0.769,25,45,70,8,7,11,13,57,100
2007-08,31,POR,NBA,C,39,0,291,27,61,0.443,0,4,0,27,57,0.474,0.443,11,19,0.579,28,39,67,6,12,17,10,59,65
Career,NA,,NBA,,563,438,14545,2227,4781,0.466,478,1315,0.363,1749,3466,0.505,0.516,758,1066,0.711,994,2429,3423,606,276,919,511,1863,5690
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DEN,NBA,,222,217,6947,1145,2479,0.462,198,526,0.376,947,1953,0.485,0.502,451,651,0.693,493,1225,1718,272,119,556,262,793,2939
3 seasons,NA,BOS,NBA,,179,144,4557,636,1364,0.466,202,551,0.367,434,813,0.534,0.54,181,236,0.767,264,774,1038,237,79,184,146,582,1655
2 seasons,NA,DAL,NBA,,96,68,2398,380,775,0.49,76,211,0.36,304,564,0.539,0.539,95,134,0.709,184,346,530,83,59,151,80,372,931
2 seasons,NA,POR,NBA,,66,9,643,66,163,0.405,2,27,0.074,64,136,0.471,0.411,31,45,0.689,53,84,137,14,19,28,23,116,165
