,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,25,DAL,NBA,C,8,245,,,1%,91%,9%,+4.7,+12.6,2,0,24,3,5,0,11,3,4
2002-03,26,DAL,NBA,C,20,491,,,,19%,81%,+0.4,+2.1,7,3,49,3,11,0,11,3,9
2004-05,28,BOS,NBA,PF,7,185,,,,15%,85%,+2.4,+7.9,3,2,17,2,6,0,17,2,6
Career,,,NBA,,35,921,,,,37%,63%,+1.9,+6.1,12,5,90,8,22,0,39,8,19
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,28,736,,,,43%,57%,+1.8,+5.6,9,3,73,6,16,0,22,6,13
1 season,,BOS,NBA,,7,185,,,,15%,85%,+2.4,+7.9,3,2,17,2,6,0,17,2,6
