Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,25,DAL,NBA,C,8,8,245,5.7,11.5,0.5,0.9,2.6,0.333,4.8,8.8,0.55,0.9,1.6,0.545,2.6,6.3,9,0.7,0.3,3.2,0.9,5.7,13.2
2002-03,26,DAL,NBA,C,20,16,491,5,11.5,0.433,0.6,2.9,0.2,4.4,8.6,0.513,1.2,1.4,0.842,2.6,3.8,6.5,0.4,0.8,3.2,1,6.3,11.7
2004-05,28,BOS,NBA,PF,7,7,185,3.1,8,0.39,1.6,3.1,0.5,1.6,4.9,0.32,1.6,1.9,0.8,1.2,5.4,6.6,1.6,1.2,2.3,1.4,5.3,9.3
Career,NA,,NBA,,35,31,921,4.8,10.8,0.446,0.9,2.9,0.297,3.9,7.9,0.5,1.2,1.6,0.75,2.3,4.8,7.2,0.7,0.7,3,1.1,5.9,11.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DAL,NBA,,28,24,736,5.2,11.5,0.455,0.7,2.8,0.241,4.5,8.7,0.525,1.1,1.5,0.733,2.6,4.6,7.3,0.5,0.6,3.2,1,6.1,12.2
1 season,NA,BOS,NBA,,7,7,185,3.1,8,0.39,1.6,3.1,0.5,1.6,4.9,0.32,1.6,1.9,0.8,1.2,5.4,6.6,1.6,1.2,2.3,1.4,5.3,9.3
