Season,Team,Lg,Salary
1990-91,Utah Jazz,NBA,"$120,000"
1991-92,Utah Jazz,NBA,"$250,000"
1995-96,Utah Jazz,NBA,"$310,000"
Career,(may be incomplete),,"$680,000"
