,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1984-85,19,BYU,29,548,97,193,,,53,73,,77,,,,,,247,.503,,.726,18.9,8.5,2.7,
1987-88,22,BYU,32,611,64,149,25,63,39,53,,88,41,,,,,192,.430,.397,.736,19.1,6.0,2.8,1.3
1988-89,23,BYU,26,905,126,265,42,109,105,126,,171,45,,,,,399,.475,.385,.833,34.8,15.3,6.6,1.7
1989-90,24,BYU,30,1095,184,361,74,151,108,141,,198,80,,,,,550,.510,.490,.766,36.5,18.3,6.6,2.7
Career,,,117,3159,471,968,141,323,305,393,,534,166,,,,,1388,.487,.437,.776,27.0,11.9,4.6,1.9
