Season,Team,Lg,Salary
2014-15,Cleveland Cavaliers,NBA,"$816,482"
2015-16,Cleveland Cavaliers,NBA,"$1,147,280"
2016-17,Milwaukee Bucks,NBA,"$9,607,500"
2017-18,Milwaukee Bucks,NBA,"$9,607,500"
2018-19,Cleveland Cavaliers,NBA,"$9,607,500"
Career,(may be incomplete),,"$30,786,262"
