,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,24,CLE,NBA,SG,20,497,83%,17%,,,,+4.1,+0.3,23,9,10,0,10,10,127,2,7
2015-16,25,CLE,NBA,PG,20,241,64%,36%,,,,+3.3,-8.6,2,10,5,2,8,2,139,1,4
2016-17,26,MIL,NBA,PG,6,159,100%,,,,,-0.3,+2.6,2,2,0,1,4,3,28,0,2
2017-18,27,MIL,NBA,PG,6,78,97%,3%,,,,-1.9,-3.1,1,3,0,2,1,2,39,0,0
Career,,,NBA,,52,975,82%,18%,,,,+2.7,-1.8,28,24,15,5,23,17,333,3,13
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CLE,NBA,,40,738,77%,23%,,,,+3.9,-2.6,25,19,15,2,18,12,266,3,11
2 seasons,,MIL,NBA,,12,237,99%,1%,,,,-0.9,+0.7,3,5,0,3,5,5,67,0,2
