,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,23,CLE,NBA,SG,72,1271,28%,65%,7%,,,+4.3,+11.5,41,11,42,1,4,8,420,1,6
2014-15,24,CLE,NBA,SG,67,1380,67%,33%,,,,+1.5,-4.7,45,12,46,2,6,11,486,0,20
2015-16,25,CLE,NBA,PG,76,1867,71%,29%,,,,+10.7,+8.0,65,34,55,9,18,11,785,4,20
2016-17,26,MIL,NBA,PG,76,1986,100%,,,,,-1.9,-4.0,107,13,48,7,21,9,811,5,28
2017-18,27,MIL,NBA,PG,38,712,87%,14%,,,,-5.3,-6.4,35,5,24,7,7,5,331,2,6
2018-19,28,TOT,NBA,PG,48,812,71%,29%,,,,-4.0,-4.0,56,8,27,2,15,11,416,2,5
2018-19,28,MIL,NBA,PG,12,97,98%,2%,,,,-2.5,-11.3,9,1,2,1,2,2,68,0,0
2018-19,28,CLE,NBA,PG,36,715,68%,32%,,,,-4.4,+7.0,47,7,25,1,13,9,348,2,5
2019-20,29,CLE,NBA,PG,57,821,84%,14%,2%,,,+0.3,+11.2,43,12,26,3,11,19,419,3,7
Career,,,NBA,,434,8849,73%,26%,1%,,,+1.9,+1.9,392,95,268,31,82,74,3668,17,92
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,CLE,NBA,,308,6054,63%,36%,2%,,,+4.1,+6.2,241,76,194,16,52,58,2458,10,58
3 seasons,,MIL,NBA,,126,2795,96%,4%,,,,-2.8,-4.8,151,19,74,15,30,16,1210,7,34
