Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1958-59,22,DET,NBA,PF,48,700,16.1,0.462,0.36,NA,NA,NA,NA,NA,0.7,1,1.7,0.119
1959-60,23,DET,NBA,SF,75,1416,13.7,0.466,0.317,NA,NA,NA,NA,NA,1.4,1.1,2.5,0.086
1960-61,24,DET,NBA,SF,78,1636,13.3,0.466,0.267,NA,NA,NA,NA,NA,1.4,0.8,2.2,0.063
1961-62,25,TOT,NBA,SF,62,1225,13.3,0.475,0.308,NA,NA,NA,NA,NA,1.1,0.6,1.7,0.066
1961-62,25,DET,NBA,SF,14,190,7.3,0.364,0.434,NA,NA,NA,NA,NA,-0.4,0.2,-0.2,-0.059
1961-62,25,STL,NBA,SF,48,1035,14.4,0.495,0.287,NA,NA,NA,NA,NA,1.5,0.4,1.9,0.088
Career,NA,,NBA,,263,4977,13.8,0.468,0.304,NA,NA,NA,NA,NA,4.6,3.5,8.1,0.078
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DET,NBA,,215,3942,13.7,0.46,0.308,NA,NA,NA,NA,NA,3.1,3.1,6.2,0.075
1 season,NA,STL,NBA,,48,1035,14.4,0.495,0.287,NA,NA,NA,NA,NA,1.5,0.4,1.9,0.088
