Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,22,DET,NBA,PF,3,NA,54,7,23,0.304,5,6,0.833,14,0,16,19
1959-60,23,DET,NBA,SF,2,NA,47,8,21,0.381,4,5,0.8,16,2,5,20
1960-61,24,DET,NBA,SF,4,NA,67,13,27,0.481,13,18,0.722,9,7,16,39
Career,NA,,NBA,,9,NA,168,28,71,0.394,22,29,0.759,39,9,37,78
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,9,NA,168,28,71,0.394,22,29,0.759,39,9,37,78
