Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,22,DET,NBA,PF,48,NA,700,127,289,0.439,55,104,0.529,285,26,110,309
1959-60,23,DET,NBA,SF,75,NA,1416,267,627,0.426,132,199,0.663,431,49,198,666
1960-61,24,DET,NBA,SF,78,NA,1636,322,752,0.428,140,201,0.697,487,98,238,784
1961-62,25,TOT,NBA,SF,62,NA,1225,265,591,0.448,108,182,0.593,368,59,202,638
1961-62,25,DET,NBA,SF,14,NA,190,26,83,0.313,20,36,0.556,64,6,37,72
1961-62,25,STL,NBA,SF,48,NA,1035,239,508,0.47,88,146,0.603,304,53,165,566
Career,NA,,NBA,,263,NA,4977,981,2259,0.434,435,686,0.634,1571,232,748,2397
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DET,NBA,,215,NA,3942,742,1751,0.424,347,540,0.643,1267,179,583,1831
1 season,NA,STL,NBA,,48,NA,1035,239,508,0.47,88,146,0.603,304,53,165,566
