Season,Team,Lg,Salary
1998-99,Sacramento Kings,NBA,"$350,000"
1999-00,Charlotte Hornets,NBA,"$465,029"
2000-01,Cleveland Cavaliers,NBA,"$423,500"
Career,(may be incomplete),,"$1,238,529"
