,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1998-99,26,SAC,NBA,8:47,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,1,2,0.9
Career,,,,8:47,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,1,2,0.9
