,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1948-49,30,MNL,BAA,,11,,8,9,,,,28
1949-50,31,MNL,NBA,,7,,6,6,,,,20
Career,,,TOT,,11,,8,9,,,,28
,,,NBA,,7,,6,7,,,,20
,,,BAA,,11,,8,9,,,,28
,,,,,,,,,,,,
