,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1951-52,23,SYR,NBA,,5,,10,14,,,6,16
1952-53,24,SYR,NBA,,3,,1,3,,,6,7
1953-54,25,SYR,NBA,,6,15,8,12,,7,6,20
1954-55,26,SYR,NBA,,3,,6,8,,,3,12
Career,,,,,6,,10,14,,,6,20
