Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1975-76,31,CLE,NBA,SG,13,NA,364,9.5,21,0.451,2.5,3,0.818,1.4,2.6,4,4.3,1.5,0.8,NA,4.8,21.4,NA,NA,98
1976-77,32,CLE,NBA,SG,3,NA,53,6.9,23.3,0.296,1.7,4.3,0.4,1.7,2.6,4.3,3.5,0.9,1.7,NA,5.2,15.5,NA,NA,97
1977-78,33,CLE,NBA,SG,1,NA,3,0,0,NA,0,0,NA,0,0,0,0,0,0,15.5,0,0,NA,0,123
1978-79,34,SEA,NBA,SG,9,NA,88,5.5,17,0.323,3.3,4.9,0.667,1.1,4.9,6,5.5,2.2,1.6,3.8,4.4,14.2,NA,82,100
Career,NA,,NBA,,26,NA,508,8.4,20.4,0.412,2.5,3.5,0.722,1.4,3,4.4,4.4,1.5,1.1,0.8,4.7,19.3,NA,80,98
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CLE,NBA,,17,NA,420,9,21.1,0.428,2.3,3.2,0.741,1.4,2.6,4,4.1,1.4,0.9,0.1,4.8,20.4,NA,0,98
1 season,NA,SEA,NBA,,9,NA,88,5.5,17,0.323,3.3,4.9,0.667,1.1,4.9,6,5.5,2.2,1.6,3.8,4.4,14.2,NA,82,100
