Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Chris Corchiani,,0.9,0.4,0.3
Wayne Ellington,89.4,0.8,0.4,0.3
Pace Mannion,88.5,0.9,0.4,0.2
Gerald Glass,88.0,0.9,0.5,0.3
James Anderson,87.8,0.9,0.5,0.3
Mike Holton,81.9,0.8,0.3,0.2
Kelvin Upshaw,80.1,1,0.3,0.3
Reggie Jordan,79.2,0.8,0.6,0.4
Anthony Johnson,78.8,1.1,0.4,0.3
Eddie House,76.8,0.9,0.7,0.4
Shawn Respert,75.2,0.8,0.7,0.5
