,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2012-13,20,NMSTATE,35,853,139,224,0,0,74,159,89,233,26,4,85,44,73,352,.621,,.465,24.4,10.1,6.7,0.7
2013-14,21,NMSTATE,30,790,125,193,0,0,63,117,80,235,42,3,101,63,83,313,.648,,.538,26.3,10.4,7.8,1.4
Career,,,65,1643,264,417,0,0,137,276,169,468,68,7,186,107,156,665,.633,,.496,25.3,10.2,7.2,1.0
