,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2001-02,22,WAS,NBA,35:00,8,13,0,0,8,13,7,11,8,9,15,2,2,7,3,6,19,19.1
2002-03,23,WAS,NBA,40:56,6,12,0,0,6,12,9,11,8,9,12,3,2,5,4,6,16,15.1
2003-04,24,WAS,NBA,35:57,10,16,0,1,10,16,7,9,8,8,16,4,3,5,4,5,23,19.2
2004-05,25,WAS,NBA,45:35,10,15,0,0,10,15,8,12,9,10,14,4,5,7,4,6,22,26.1
2005-06,26,WAS,NBA,36:58,9,13,0,0,9,13,7,10,8,9,14,3,2,5,5,6,21,18.0
2006-07,27,WAS,NBA,39:02,7,11,0,0,7,11,6,12,9,9,14,3,3,4,4,6,20,17.6
2007-08,28,WAS,NBA,41:45,9,16,0,0,9,16,9,11,11,9,16,5,2,5,5,6,25,21.0
2008-09,29,WAS,NBA,34:57,7,12,0,0,7,12,4,9,5,7,12,4,2,5,3,3,18,17.7
2009-10,30,TOT,NBA,48:04,8,12,0,1,8,12,7,12,9,18,20,4,2,6,5,6,19,19.4
2009-10,30,WAS,NBA,48:04,8,12,0,0,8,12,7,8,9,12,20,2,2,6,5,6,19,19.4
2009-10,30,DAL,NBA,42:32,6,10,0,1,6,10,7,12,5,18,20,4,2,5,3,6,15,17.0
2010-11,31,DAL,NBA,38:46,5,9,0,1,5,9,6,9,9,11,19,2,3,6,3,4,12,11.4
2011-12,32,DAL,NBA,38:22,7,10,0,0,7,10,4,8,7,8,12,3,3,5,3,5,18,20.6
2012-13,33,CHA,NBA,36:55,7,13,0,1,7,13,4,6,7,9,11,3,2,5,3,5,14,13.3
2014-15,35,CLE,NBA,14:59,3,5,0,0,3,5,2,4,3,4,5,1,1,3,2,4,7,5.6
Career,,,,48:04,10,16,0,1,10,16,9,12,11,18,20,5,5,7,5,6,25,26.1
9 Seasons,,WAS,NBA,48:04,10,16,0,1,10,16,9,12,11,12,20,5,5,7,5,6,25,26.1
3 Seasons,,DAL,NBA,42:32,7,10,0,1,7,10,7,12,9,18,20,4,3,6,3,6,18,20.6
1 Season,,CHA,NBA,36:55,7,13,0,1,7,13,4,6,7,9,11,3,2,5,3,5,14,13.3
1 Season,,CLE,NBA,14:59,3,5,0,0,3,5,2,4,3,4,5,1,1,3,2,4,7,5.6
