,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2002-03,21,PHO,NBA,SF,72,1147,.373,15.6,.495,.287,.040,.049,.119,.505,.432,.500,.231,.438,.333,.315,.571,.012,4,.962,.455,.387,1,0
2003-04,22,PHO,NBA,SF,78,1828,.417,15.9,.500,.283,.022,.044,.150,.500,.417,.510,.125,.125,.370,.417,.520,.006,2,.960,.461,.434,0,0
2004-05,23,TOT,NBA,SG-SF,84,1798,.404,14.0,.566,.336,.071,.032,.127,.434,.429,.482,.207,.385,.423,.373,.485,.007,3,.985,.441,.372,0,0
2004-05,23,PHO,NBA,SF,40,768,.414,16.3,.433,.248,.070,.025,.089,.567,.456,.564,.273,.250,.357,.382,.484,.006,1,1.000,.562,.420,0,0
2004-05,23,NOH,NBA,SG,44,1030,.398,12.5,.649,.390,.072,.036,.151,.351,.417,.449,.167,.444,.447,.364,.485,.008,2,.969,.318,.286,0,0
2007-08,26,MEM,NBA,SG,53,547,.339,16.8,.374,.296,.017,.026,.035,.626,.535,.588,.500,.333,.250,.222,.609,.009,1,1.000,.431,.323,1,0
Career,,,NBA,,287,5320,.393,15.3,.509,.303,.043,.040,.123,.491,.433,.504,.212,.313,.376,.352,.528,.008,10,.971,.449,.390,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHO,NBA,,190,3743,.399,15.9,.486,.278,.038,.043,.127,.514,.429,.515,.219,.278,.355,.371,.534,.008,7,.969,.479,.413,1,0
1 season,,MEM,NBA,,53,547,.339,16.8,.374,.296,.017,.026,.035,.626,.535,.588,.500,.333,.250,.222,.609,.009,1,1.000,.431,.323,1,0
1 season,,NOH,NBA,,44,1030,.398,12.5,.649,.390,.072,.036,.151,.351,.417,.449,.167,.444,.447,.364,.485,.008,2,.969,.318,.286,0,0
