,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,21,PHO,NBA,SF,6,39,,16%,82%,2%,,+11.6,+21.1,1,0,0,0,0,0,5,0,1
Career,,,NBA,,6,39,,16%,82%,2%,,+11.6,+21.1,1,0,0,0,0,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,
1 season,,PHO,NBA,,6,39,,16%,82%,2%,,+11.6,+21.1,1,0,0,0,0,0,5,0,1
