Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,22,MNL,NBA,PF,72,NA,16.7,2.3,5.3,0.43,1.4,2,0.708,5.3,0.8,1.9,5.9
1959-60,23,MNL,NBA,PF,46,NA,14.6,1.4,4,0.346,1.1,1.7,0.671,5.1,0.6,1.4,3.9
Career,NA,,NBA,,118,NA,15.9,1.9,4.8,0.402,1.3,1.9,0.695,5.2,0.7,1.7,5.1
