Season,Team,Lg,Salary
2004-05,Indiana Pacers,NBA,"$385,277"
2005-06,Atlanta Hawks,NBA,"$1,000,000"
2006-07,Indiana Pacers,NBA,"$1,080,000"
Career,(may be incomplete),,"$2,465,277"
