,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,22,DAL,NBA,SG,32,214,,28%,71%,1%,,-15.2,-24.7,6,4,11,4,12,1,15,1,7
2007-08,23,TOT,NBA,SG,26,165,,55%,35%,10%,,-11.8,-11.7,2,1,9,3,6,3,17,2,7
2007-08,23,DAL,NBA,SG,12,77,,68%,31%,1%,,-8.7,-14.2,1,0,5,2,2,0,8,0,3
2007-08,23,NJN,NBA,SG,14,88,,44%,39%,18%,,-14.4,-8.9,1,1,4,1,4,3,9,2,4
2008-09,24,NJN,NBA,SG,20,97,71%,28%,2%,,,-5.6,-2.9,3,0,8,1,4,2,7,0,4
2010-11,26,MIN,NBA,SG,4,29,83%,17%,,,,-12.6,-5.6,1,1,1,2,0,1,2,0,0
Career,,,NBA,,82,505,18%,36%,42%,4%,,-12.1,-15.2,12,6,29,10,22,7,41,3,18
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,44,291,,39%,60%,1%,,-13.5,-21.9,7,4,16,6,14,1,23,1,10
2 seasons,,NJN,NBA,,34,185,37%,35%,19%,8%,,-9.8,-5.8,4,1,12,2,8,5,16,2,8
1 season,,MIN,NBA,,4,29,83%,17%,,,,-12.6,-5.6,1,1,1,2,0,1,2,0,0
