Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,22,SYR,NBA,SF,66,NA,1423,5.3,14.5,0.368,3.1,4.5,0.68,8.2,3.7,3.1,13.7
1956-57,23,SYR,NBA,SG,71,NA,2250,5.4,14.3,0.374,4.5,5.9,0.769,6.9,3.3,2.7,15.2
1957-58,24,SYR,NBA,SF,60,NA,1871,6.6,16.9,0.391,4.1,5.2,0.796,8.4,2.6,3.2,17.3
1958-59,25,TOT,NBA,SG,72,NA,1955,6.1,16.4,0.369,3.6,5,0.719,7.3,2.4,3.5,15.7
1958-59,25,SYR,NBA,,57,NA,1601,5.9,16.1,0.365,3.5,4.7,0.739,6.8,2.6,3.5,15.2
1958-59,25,DET,NBA,SG,15,NA,354,6.9,17.8,0.389,4.2,6.4,0.651,9.3,1.7,3.3,18
1959-60,26,DET,NBA,SG,70,NA,1636,6.6,18.3,0.361,4,5.2,0.761,7.6,2.8,3.5,17.2
1960-61,27,PHW,NBA,SF,77,NA,1294,6,16.7,0.361,2.9,3.9,0.748,7.3,3.4,4.3,14.9
1961-62,28,PHW,NBA,SG,70,NA,963,4.8,13.9,0.345,2.5,3.3,0.742,5.8,3.2,4.4,12
Career,NA,,NBA,,486,NA,11392,5.9,15.9,0.37,3.7,4.9,0.75,7.4,3,3.4,15.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SYR,NBA,,254,NA,7145,5.8,15.4,0.375,3.9,5.2,0.755,7.5,3,3.1,15.5
2 seasons,NA,PHW,NBA,,147,NA,2257,5.5,15.5,0.355,2.7,3.6,0.746,6.7,3.3,4.3,13.7
2 seasons,NA,DET,NBA,,85,NA,1990,6.7,18.2,0.366,4,5.4,0.738,7.9,2.6,3.4,17.3
