Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,22,SYR,NBA,SF,8,NA,197,31,85,0.365,22,38,0.579,47,9,14,84
1956-57,23,SYR,NBA,SG,5,NA,164,28,71,0.394,21,27,0.778,17,15,11,77
1957-58,24,SYR,NBA,SF,3,NA,113,14,45,0.311,5,7,0.714,21,4,10,33
1958-59,25,DET,NBA,SG,3,NA,43,4,16,0.25,2,4,0.5,7,4,5,10
1959-60,26,DET,NBA,SG,2,NA,20,3,10,0.3,2,2,1,4,0,2,8
1960-61,27,PHW,NBA,SF,3,NA,42,5,17,0.294,5,5,1,4,4,4,15
1961-62,28,PHW,NBA,SG,11,NA,86,9,45,0.2,8,13,0.615,20,3,14,26
Career,NA,,NBA,,35,NA,665,94,289,0.325,65,96,0.677,120,39,60,253
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SYR,NBA,,16,NA,474,73,201,0.363,48,72,0.667,85,28,35,194
2 seasons,NA,PHW,NBA,,14,NA,128,14,62,0.226,13,18,0.722,24,7,18,41
2 seasons,NA,DET,NBA,,5,NA,63,7,26,0.269,4,6,0.667,11,4,7,18
