Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,22,SYR,NBA,SF,8,NA,24.6,3.9,10.6,0.365,2.8,4.8,0.579,5.9,1.1,1.8,10.5
1956-57,23,SYR,NBA,SG,5,NA,32.8,5.6,14.2,0.394,4.2,5.4,0.778,3.4,3,2.2,15.4
1957-58,24,SYR,NBA,SF,3,NA,37.7,4.7,15,0.311,1.7,2.3,0.714,7,1.3,3.3,11
1958-59,25,DET,NBA,SG,3,NA,14.3,1.3,5.3,0.25,0.7,1.3,0.5,2.3,1.3,1.7,3.3
1959-60,26,DET,NBA,SG,2,NA,10,1.5,5,0.3,1,1,1,2,0,1,4
1960-61,27,PHW,NBA,SF,3,NA,14,1.7,5.7,0.294,1.7,1.7,1,1.3,1.3,1.3,5
1961-62,28,PHW,NBA,SG,11,NA,7.8,0.8,4.1,0.2,0.7,1.2,0.615,1.8,0.3,1.3,2.4
Career,NA,,NBA,,35,NA,19,2.7,8.3,0.325,1.9,2.7,0.677,3.4,1.1,1.7,7.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SYR,NBA,,16,NA,29.6,4.6,12.6,0.363,3,4.5,0.667,5.3,1.8,2.2,12.1
2 seasons,NA,PHW,NBA,,14,NA,9.1,1,4.4,0.226,0.9,1.3,0.722,1.7,0.5,1.3,2.9
2 seasons,NA,DET,NBA,,5,NA,12.6,1.4,5.2,0.269,0.8,1.2,0.667,2.2,0.8,1.4,3.6
