Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,22,SYR,NBA,SF,8,NA,197,5.7,15.5,0.365,4,6.9,0.579,8.6,1.6,2.6,15.4
1956-57,23,SYR,NBA,SG,5,NA,164,6.1,15.6,0.394,4.6,5.9,0.778,3.7,3.3,2.4,16.9
1957-58,24,SYR,NBA,SF,3,NA,113,4.5,14.3,0.311,1.6,2.2,0.714,6.7,1.3,3.2,10.5
1958-59,25,DET,NBA,SG,3,NA,43,3.3,13.4,0.25,1.7,3.3,0.5,5.9,3.3,4.2,8.4
1959-60,26,DET,NBA,SG,2,NA,20,5.4,18,0.3,3.6,3.6,1,7.2,0,3.6,14.4
1960-61,27,PHW,NBA,SF,3,NA,42,4.3,14.6,0.294,4.3,4.3,1,3.4,3.4,3.4,12.9
1961-62,28,PHW,NBA,SG,11,NA,86,3.8,18.8,0.2,3.3,5.4,0.615,8.4,1.3,5.9,10.9
Career,NA,,NBA,,35,NA,665,5.1,15.6,0.325,3.5,5.2,0.677,6.5,2.1,3.2,13.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SYR,NBA,,16,NA,474,5.5,15.3,0.363,3.6,5.5,0.667,6.5,2.1,2.7,14.7
2 seasons,NA,PHW,NBA,,14,NA,128,3.9,17.4,0.226,3.7,5.1,0.722,6.8,2,5.1,11.5
2 seasons,NA,DET,NBA,,5,NA,63,4,14.9,0.269,2.3,3.4,0.667,6.3,2.3,4,10.3
