Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,23,SDA,ABA,C,79,NA,37.1,6.4,13.8,0.465,0,0.1,0.25,6.4,13.7,0.466,0.466,2.2,2.9,0.743,4.1,9.8,13.9,1.8,0.8,4,2,4,15
1974-75,24,SDA,ABA,C,76,NA,39.5,8,16.3,0.489,0,0.1,0.273,7.9,16.2,0.491,0.49,3.5,4.4,0.788,4.1,10,14.1,2.1,0.8,3.2,2.5,3.5,19.5
1975-76,25,TOT,ABA,C,76,NA,35.2,5.6,11.8,0.47,0,0.1,0,5.6,11.8,0.474,0.47,1.8,2.4,0.753,3.2,8,11.2,1.9,1.1,2.9,2.2,4.2,13
1975-76,25,SDS,ABA,C,10,NA,40.7,6.9,16,0.431,0,0,NA,6.9,16,0.431,0.431,2.1,3.3,0.636,4.2,9.4,13.6,2.2,1.3,3.7,2.3,4.2,15.9
1975-76,25,KEN,ABA,C,15,NA,30.5,5.3,11.4,0.468,0,0,NA,5.3,11.4,0.468,0.468,1.7,2.5,0.703,3.9,6.6,10.5,0.9,1.1,1.1,2.4,4.9,12.4
1975-76,25,SSL,ABA,C,51,NA,35.5,5.4,11.2,0.482,0,0.1,0,5.4,11,0.488,0.482,1.8,2.3,0.802,2.8,8.1,11,2.2,1,3.2,2.1,4,12.6
1976-77,26,PHI,NBA,C,82,NA,24.7,2.6,5.2,0.507,NA,NA,NA,2.6,5.2,0.507,0.507,0.8,1.4,0.552,2.3,5.8,8.1,1.1,0.5,2.4,NA,3.7,6
1977-78,27,PHI,NBA,C,80,NA,20.5,2.1,4.5,0.471,NA,NA,NA,2.1,4.5,0.471,0.471,1.2,1.9,0.627,2.1,5.1,7.1,1.2,0.3,1.6,1.6,3.5,5.4
1978-79,28,PHI,NBA,C,78,NA,27.8,3.9,8.2,0.474,NA,NA,NA,3.9,8.2,0.474,0.474,1.6,2.1,0.747,2.3,7.3,9.6,1.9,0.5,2,2,3.9,9.3
1979-80,29,PHI,NBA,C,80,NA,34.6,2.9,6.7,0.436,0,0,0,2.9,6.6,0.438,0.436,1.6,2.2,0.697,2.7,9.1,11.9,2.1,0.5,2,2.7,3.7,7.4
1980-81,30,PHI,NBA,C,81,NA,32.6,2.7,6,0.449,0,0,NA,2.7,6,0.449,0.449,1.8,2.4,0.767,2.5,7.6,10,1.5,0.7,1.7,2.1,3.3,7.2
1981-82,31,PHI,NBA,C,81,47,30.2,2.9,5.7,0.497,0,0,0,2.9,5.7,0.5,0.497,2.2,2.7,0.817,2,6.7,8.7,1.2,0.5,1.8,1.9,3.7,7.9
1982-83,32,HOU,NBA,C,82,82,29.8,3.7,8.3,0.453,0,0,0,3.7,8.2,0.455,0.453,2,2.5,0.786,2.7,5.4,8.1,1.7,0.6,1.6,2.1,3.4,9.5
1983-84,33,HOU,NBA,C,81,73,30.9,3.9,7.8,0.502,0,0,0.333,3.9,7.8,0.503,0.503,2,2.4,0.837,2.1,5.1,7.2,1.9,0.6,1,2,4.1,9.9
