Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1973-74,23,SDA,ABA,C,79,2929,17.7,0.498,0.007,0.211,9.7,24.7,17,6.2,1,5.2,11.5,16.9,NA,3.3,4.3,7.6,0.125,NA,-0.2,1.6,1.4,2.5
1974-75,24,SDA,ABA,C,76,3004,19.2,0.533,0.009,0.27,9.9,24.9,17.3,7.3,0.9,4.1,12.2,20.2,NA,4.5,3.6,8.1,0.13,NA,1,0.6,1.6,2.7
1975-76,25,TOT,ABA,C,76,2674,15.3,0.502,0.008,0.207,8.9,22.1,15.4,7.3,1.4,4.4,14.5,16.5,NA,1.9,4.3,6.2,0.11,NA,-0.9,1.4,0.5,1.7
1975-76,25,SDS,ABA,C,10,407,16.6,0.456,0,0.206,9.7,23.3,16.2,8.3,1.5,5,11.6,19.1,NA,0.1,0.8,1,0.112,NA,-0.5,2.1,1.6,0.4
1975-76,25,KEN,ABA,C,15,457,13.5,0.497,0,0.216,12.6,20.4,16.6,3.8,1.7,1.8,16.1,18.6,NA,0.2,0.8,0.9,0.097,NA,-2,-0.1,-2.1,0
1975-76,25,SSL,ABA,C,51,1810,15.5,0.517,0.012,0.204,7.8,22.2,15,8,1.3,4.9,14.7,15.3,NA,1.6,2.7,4.3,0.114,NA,-0.7,1.6,0.9,1.3
1976-77,26,PHI,NBA,C,82,2023,12.3,0.52,NA,0.274,9.9,22.3,16.5,5.8,0.9,4.9,NA,NA,NA,0.7,3.7,4.4,0.103,NA,-1.7,2.1,0.4,1.2
1977-78,27,PHI,NBA,C,80,1636,11.3,0.509,NA,0.426,10.6,24.2,17.6,6.9,0.7,4,23.1,12.8,NA,0.5,2.5,3.1,0.09,NA,-2.1,1.2,-1,0.4
1978-79,28,PHI,NBA,C,78,2171,13.4,0.512,NA,0.254,8.8,26.2,17.9,9.1,0.8,3.8,18,15.5,NA,0.8,4.2,5,0.111,NA,-1.8,1.7,-0.1,1
1979-80,29,PHI,NBA,C,80,2771,9.7,0.482,0.004,0.335,8.9,26.5,18.2,7.4,0.7,3.2,26.3,11.9,NA,-1.5,5.4,3.9,0.068,NA,-3.1,1.5,-1.6,0.2
1980-81,30,PHI,NBA,C,81,2639,10.1,0.512,0,0.398,8.9,23.6,16.8,5.5,0.9,2.8,22.8,11.3,NA,0.1,5.4,5.5,0.1,NA,-2.1,1.5,-0.6,0.9
1981-82,31,PHI,NBA,C,81,2446,11.3,0.571,0.006,0.471,7.9,24,16.3,5,0.7,3.4,21.6,12.2,NA,1.1,4.1,5.2,0.102,NA,-2.1,1,-1.1,0.5
1982-83,32,HOU,NBA,C,82,2440,12.3,0.505,0.003,0.304,9.2,20.9,14.7,7.9,0.9,3,18.2,15.4,NA,0.4,2.1,2.5,0.05,NA,-2.2,0,-2.2,-0.1
1983-84,33,HOU,NBA,C,81,2506,10.9,0.557,0.005,0.31,7.2,17.7,12.5,7.6,0.8,1.7,18,13.8,NA,1.6,2.5,4.1,0.078,NA,-2,0.4,-1.7,0.2
1984-85,34,CHI,NBA,C,42,885,6.9,0.523,0.017,0.409,6.6,20.7,13.8,4.7,0.7,2,22.8,8.3,NA,0.1,0.8,0.9,0.048,NA,-3.3,0.7,-2.6,-0.1
1985-86,35,POR,NBA,C,80,1437,9.7,0.588,0.028,0.591,8.3,19.8,14,6.3,1.2,2.4,24.2,11.6,NA,0.8,1.6,2.3,0.078,NA,-2.8,0.6,-2.2,-0.1
1986-87,36,POR,NBA,PF,78,1578,8.7,0.573,0.009,0.554,8.3,23.6,16.1,4.8,0.7,2.7,23.8,9.1,NA,0.6,2,2.6,0.078,NA,-2.6,0.8,-1.9,0
1987-88,37,POR,NBA,C,79,1778,8,0.539,0.015,0.403,6.4,18.5,12.4,5.3,0.8,3.2,20.9,8.7,NA,0.5,2.2,2.7,0.073,NA,-3,1.4,-1.7,0.1
1988-89,38,POR,NBA,PF,72,1279,6.8,0.481,0.005,0.333,7.2,18.6,12.7,5.3,0.9,3.9,28.3,8.8,NA,-0.6,1.5,0.8,0.031,NA,-4.4,1.3,-3.1,-0.3
1989-90,39,SAS,NBA,PF,72,885,7.2,0.516,0.035,0.375,10,19.1,14.6,2.9,1.1,1.9,22.2,10.1,NA,0,1.3,1.3,0.072,NA,-4.6,0.5,-4,-0.5
Career,NA,,TOT,,1299,35081,12.1,0.521,0.007,0.315,8.7,22.7,15.8,6.5,0.9,3.5,18.4,13.6,NA,14.6,51.5,66.2,0.091,NA,-1.9,1.1,-0.8,10.6
,NA,,NBA,,1068,26474,10.4,0.526,0.006,0.364,8.5,22.3,15.6,6.3,0.8,3.1,21.6,12,NA,5,39.3,44.3,0.08,NA,-2.5,1.1,-1.5,3.7
