Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1973-74,23,SDA,ABA,C,6,277,13.7,0.437,0,0.182,6.7,27.5,16.3,7.1,1,2.6,8.7,14.9,NA,0.1,0.4,0.5,0.079,NA,-2.1,1.1,-1,0.1
1976-77,26,PHI,NBA,C,19,513,9.7,0.534,NA,0.411,7.7,21.9,14.9,4.8,0.8,4,NA,NA,NA,0.1,0.7,0.9,0.08,NA,-1.8,1.6,-0.2,0.2
1977-78,27,PHI,NBA,C,10,301,11.8,0.53,NA,0.179,7.7,24.5,16.9,5.7,0.7,4.8,23.9,10,NA,0,0.7,0.7,0.112,NA,-0.7,2,1.3,0.3
1978-79,28,PHI,NBA,C,9,320,16.2,0.544,NA,0.404,12.6,26.1,19.7,8.3,0.6,3.5,16.7,15.2,NA,0.5,0.4,0.9,0.142,NA,1.2,0.4,1.6,0.3
1979-80,29,PHI,NBA,C,18,639,11.5,0.52,0.023,0.403,8.9,22.3,15.8,7.2,1,3.3,19.6,12.5,NA,0.2,1.1,1.3,0.1,NA,-0.4,0.3,-0.1,0.3
1980-81,30,PHI,NBA,C,16,580,11.8,0.612,0,0.442,7.6,21.9,15.1,6.3,0.6,3,22.5,10.6,NA,0.5,0.6,1.1,0.091,NA,0.8,0.6,1.4,0.5
1981-82,31,PHI,NBA,C,21,679,11.7,0.514,0,0.256,8.9,21.9,15.6,3.7,0.8,3.4,14,12.8,NA,0.4,1,1.4,0.097,NA,-0.2,0.2,0,0.3
1984-85,34,CHI,NBA,C,2,18,17.6,0.833,0.167,0,6.4,29.8,17.3,0,0,3.6,14.3,16.1,NA,0.1,0,0.1,0.18,NA,-1.7,1.7,0,0
1985-86,35,POR,NBA,C,4,73,4.4,0.373,0,0.235,14.3,13.4,13.8,5,0,1.4,17.6,12.4,NA,-0.1,0,0,-0.029,NA,-4.6,-3.1,-7.7,-0.1
1986-87,36,POR,NBA,PF,4,129,6.5,0.512,0,0.5,7.8,19.5,13.6,5.8,0,2.8,25.5,6.2,NA,0,0.1,0.1,0.041,NA,-2.1,0.1,-1.9,0
1987-88,37,POR,NBA,C,4,98,4.9,0.385,0,0.125,3.9,17.1,9.5,1.3,1,5.6,10.6,7.5,NA,-0.1,0.2,0.1,0.054,NA,-4.7,1.3,-3.5,0
1988-89,38,POR,NBA,PF,3,50,2.6,0.667,0,0,3.9,15.2,8.9,0,0,4.1,50,4.9,NA,0,0,-0.1,-0.069,NA,-6.4,0.1,-6.3,-0.1
1989-90,39,SAS,NBA,PF,9,66,4,0.424,0,0.111,10.1,11,10.6,3.3,0,2.8,24.1,7.5,NA,0,0.1,0,0.023,NA,-4.2,0.4,-3.8,0
Career,NA,,TOT,,125,3743,11.2,0.522,0.005,0.319,8.5,22.3,15.5,5.6,0.7,3.5,17.7,11.8,NA,1.7,5.2,7,0.089,NA,-0.8,0.7,-0.1,1.8
,NA,,NBA,,119,3466,11,0.533,0.006,0.337,8.6,21.9,15.5,5.5,0.7,3.5,18.8,11.6,NA,1.7,4.9,6.5,0.09,NA,-0.7,0.6,-0.1,1.7
,NA,,ABA,,6,277,13.7,0.437,0,0.182,6.7,27.5,16.3,7.1,1,2.6,8.7,14.9,NA,0.1,0.4,0.5,0.079,NA,-2.1,1.1,-1,0.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,PHI,NBA,,93,3032,11.8,0.54,0.005,0.35,8.7,22.7,16,5.8,0.8,3.6,18.6,12.2,NA,1.8,4.5,6.3,0.1,NA,-0.2,0.7,0.5,1.9
4 seasons,NA,POR,NBA,,15,350,5.1,0.432,0,0.25,7.5,16.9,11.8,3.5,0.3,3.5,20.8,7.7,NA,-0.2,0.3,0.1,0.015,NA,-3.9,-0.2,-4.2,-0.2
1 season,NA,SAS,NBA,,9,66,4,0.424,0,0.111,10.1,11,10.6,3.3,0,2.8,24.1,7.5,NA,0,0.1,0,0.023,NA,-4.2,0.4,-3.8,0
1 season,NA,SDA,ABA,,6,277,13.7,0.437,0,0.182,6.7,27.5,16.3,7.1,1,2.6,8.7,14.9,NA,0.1,0.4,0.5,0.079,NA,-2.1,1.1,-1,0.1
1 season,NA,CHI,NBA,,2,18,17.6,0.833,0.167,0,6.4,29.8,17.3,0,0,3.6,14.3,16.1,NA,0.1,0,0.1,0.18,NA,-1.7,1.7,0,0
