Season,Team,Lg,Salary
2010-11,Cleveland Cavaliers,NBA,"$473,604"
2011-12,Cleveland Cavaliers,NBA,"$122,942"
2016-17,Dallas Mavericks,NBA,"$119,494"
Career,(may be incomplete),,"$716,040"
