,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2010-11,18,FRESNOST,31,524,52,118,4,28,27,50,39,91,61,34,9,48,50,135,.441,.143,.540,16.9,4.4,2.9,2.0
2011-12,19,FRESNOST,33,978,113,268,23,73,59,86,55,152,81,44,9,41,108,308,.422,.315,.686,29.6,9.3,4.6,2.5
2012-13,20,FRESNOST,29,859,130,282,35,87,56,79,33,120,58,26,5,40,81,351,.461,.402,.709,29.6,12.1,4.1,2.0
2013-14,21,FRESNOST,35,1177,196,409,57,132,107,133,56,256,103,36,13,47,98,556,.479,.432,.805,33.6,15.9,7.3,2.9
Career,,,128,3538,491,1077,119,320,249,348,183,619,303,140,36,176,337,1350,.456,.372,.716,27.6,10.5,4.8,2.4
