,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2014-15,22,MIA,NBA,48:00,10,15,3,5,7,10,7,10,3,8,10,6,4,2,4,4,26,21.7
2015-16,23,MIA,NBA,38:52,8,15,3,6,7,13,7,8,3,6,8,5,2,2,4,5,20,18.8
2016-17,24,MIA,NBA,37:56,13,20,4,8,10,15,7,9,4,8,9,9,5,4,6,6,32,26.6
2017-18,25,MIA,NBA,39:47,12,18,5,10,9,14,9,9,3,9,11,6,4,2,4,6,31,25.3
2018-19,26,TOT,NBA,35:30,10,16,6,9,7,12,6,9,3,7,8,7,4,2,5,5,29,27.6
2018-19,26,MIA,NBA,35:30,9,16,6,9,7,12,5,9,2,6,6,6,4,2,5,4,25,22.2
2018-19,26,PHO,NBA,34:59,10,16,4,6,6,10,6,8,3,7,8,7,4,2,4,5,29,27.6
2019-20,27,PHO,NBA,31:24,5,12,3,7,4,6,4,6,2,5,5,5,2,2,3,4,14,10.1
Career,,,,48:00,13,20,6,10,10,15,9,10,4,9,11,9,5,4,6,6,32,27.6
5 Seasons,,MIA,NBA,48:00,13,20,6,10,10,15,9,10,4,9,11,9,5,4,6,6,32,26.6
2 Seasons,,PHO,NBA,34:59,10,16,4,7,6,10,6,8,3,7,8,7,4,2,4,5,29,27.6
