,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1956-57,26,MNL,NBA,,9,,9,13,,,6,21
1957-58,27,DET,NBA,,7,,10,17,,,6,24
1958-59,28,DET,NBA,,9,16,7,8,,,6,21
1959-60,29,DET,NBA,,10,,10,14,,,6,26
1960-61,30,DET,NBA,,6,,4,6,,,6,14
1961-62,31,DET,NBA,,6,,10,13,,,,19
1962-63,32,DET,NBA,,0,0,2,2,1,2,1,2
Career,,,,,10,,10,17,,,,26
6 Seasons,,DET,NBA,,10,,10,17,,,,26
1 Season,,MNL,NBA,,9,,9,13,,,6,21
