Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,25,NYK,NBA,C,60,NA,1290,4.2,10.3,0.403,4.7,6.6,0.708,12.4,1.1,5.9,13
1956-57,26,MNL,NBA,C,71,NA,1866,4.4,12.1,0.364,5.1,7.4,0.689,15.3,1,5.3,13.9
1957-58,27,DET,NBA,C,72,NA,2184,4.6,13.1,0.349,4.1,6,0.675,15.7,0.9,5.1,13.2
1958-59,28,DET,NBA,C,72,NA,2338,4.9,13.9,0.352,4.6,7,0.657,14.8,1,5.1,14.4
1959-60,29,DET,NBA,C,66,NA,2140,5.3,14.7,0.361,6.3,8.5,0.74,14.9,1.3,5.2,16.9
1960-61,30,DET,NBA,C,73,NA,2044,5,12.4,0.405,4.9,7,0.703,18.1,2.4,5.5,15
1961-62,31,DET,NBA,C,77,NA,1896,4.9,12.3,0.396,3.9,5.5,0.715,15.2,2.4,6.2,13.7
1962-63,32,DET,NBA,C,62,NA,913,3.3,10.1,0.325,4,5.4,0.737,14.2,2.2,7.2,10.5
Career,NA,,NBA,,553,NA,14671,4.7,12.7,0.369,4.8,6.8,0.7,15.3,1.5,5.5,14.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,DET,NBA,,422,NA,11515,4.8,13.1,0.367,4.7,6.7,0.701,15.6,1.6,5.6,14.3
1 season,NA,MNL,NBA,,71,NA,1866,4.4,12.1,0.364,5.1,7.4,0.689,15.3,1,5.3,13.9
1 season,NA,NYK,NBA,,60,NA,1290,4.2,10.3,0.403,4.7,6.6,0.708,12.4,1.1,5.9,13
